Province,Date,Sex,Age,Cumulative number of people (Vaccinedose1)
Newfoundland and Labrador,2021-12-25,All sexes,12–17,32424
Newfoundland and Labrador,2021-12-25,All sexes,18–29,63829
Newfoundland and Labrador,2021-12-25,All sexes,30–39,58965
Newfoundland and Labrador,2021-12-25,All sexes,40–49,65967
Newfoundland and Labrador,2021-12-25,All sexes,50–59,80989
Newfoundland and Labrador,2021-12-25,All sexes,60–69,81852
Newfoundland and Labrador,2021-12-25,All sexes,70–79,55365
Newfoundland and Labrador,2021-12-25,All sexes,80+,22665
Newfoundland and Labrador,2021-12-25,f,0–4,0
Newfoundland and Labrador,2021-12-25,f,12–17,15745
Newfoundland and Labrador,2021-12-25,f,18–29,31386
Newfoundland and Labrador,2021-12-25,f,30–39,30071
Newfoundland and Labrador,2021-12-25,f,40–49,33812
Newfoundland and Labrador,2021-12-25,f,50–59,41285
Newfoundland and Labrador,2021-12-25,f,60–69,41706
Newfoundland and Labrador,2021-12-25,f,70–79,28743
Newfoundland and Labrador,2021-12-25,f,80+,13088
Newfoundland and Labrador,2021-12-25,m,0–4,0
Newfoundland and Labrador,2021-12-25,m,12–17,16536
Newfoundland and Labrador,2021-12-25,m,18–29,32055
Newfoundland and Labrador,2021-12-25,m,30–39,28658
Newfoundland and Labrador,2021-12-25,m,40–49,31982
Newfoundland and Labrador,2021-12-25,m,50–59,39487
Newfoundland and Labrador,2021-12-25,m,60–69,39969
Newfoundland and Labrador,2021-12-25,m,70–79,26516
Newfoundland and Labrador,2021-12-25,m,80+,9424
Newfoundland and Labrador,2021-12-25,Other,0–4,0
Newfoundland and Labrador,2021-12-25,Other,12–17,0
Newfoundland and Labrador,2021-12-25,Other,18–29,0
Newfoundland and Labrador,2021-12-25,Other,30–39,0
Newfoundland and Labrador,2021-12-25,Other,40–49,0
Newfoundland and Labrador,2021-12-25,Other,50–59,0
Newfoundland and Labrador,2021-12-25,Other,60–69,0
Newfoundland and Labrador,2021-12-25,Other,70–79,0
Newfoundland and Labrador,2021-12-25,Other,80+,0
Newfoundland and Labrador,2021-12-25,Unknown,0–4,0
Newfoundland and Labrador,2021-12-25,Unknown,12–17,143
Newfoundland and Labrador,2021-12-25,Unknown,18–29,388
Newfoundland and Labrador,2021-12-25,Unknown,30–39,236
Newfoundland and Labrador,2021-12-25,Unknown,40–49,173
Newfoundland and Labrador,2021-12-25,Unknown,50–59,217
Newfoundland and Labrador,2021-12-25,Unknown,60–69,177
Newfoundland and Labrador,2021-12-25,Unknown,70–79,106
Newfoundland and Labrador,2021-12-25,Unknown,80+,153
Newfoundland and Labrador,2021-12-25,Not reported,0–4,0
Newfoundland and Labrador,2021-12-25,Not reported,12–17,0
Newfoundland and Labrador,2021-12-25,Not reported,18–29,0
Newfoundland and Labrador,2021-12-25,Not reported,30–39,0
Newfoundland and Labrador,2021-12-25,Not reported,40–49,0
Newfoundland and Labrador,2021-12-25,Not reported,50–59,0
Newfoundland and Labrador,2021-12-25,Not reported,60–69,0
Newfoundland and Labrador,2021-12-25,Not reported,70–79,0
Newfoundland and Labrador,2021-12-25,Not reported,80+,0
Prince Edward Island,2021-12-25,All sexes,0–4,0
Prince Edward Island,2021-12-25,All sexes,12–17,9758
Prince Edward Island,2021-12-25,All sexes,18–29,24810
Prince Edward Island,2021-12-25,All sexes,30–39,18460
Prince Edward Island,2021-12-25,All sexes,40–49,18768
Prince Edward Island,2021-12-25,All sexes,50–59,21400
Prince Edward Island,2021-12-25,All sexes,60–69,22092
Prince Edward Island,2021-12-25,All sexes,70–79,15397
Prince Edward Island,2021-12-25,All sexes,80+,7843
Prince Edward Island,2021-12-25,f,0–4,0
Prince Edward Island,2021-12-25,f,12–17,4892
Prince Edward Island,2021-12-25,f,18–29,11862
Prince Edward Island,2021-12-25,f,30–39,9397
Prince Edward Island,2021-12-25,f,40–49,9714
Prince Edward Island,2021-12-25,f,50–59,10985
Prince Edward Island,2021-12-25,f,60–69,11483
Prince Edward Island,2021-12-25,f,70–79,8020
Prince Edward Island,2021-12-25,f,80+,4683
Prince Edward Island,2021-12-25,m,0–4,0
Prince Edward Island,2021-12-25,m,12–17,4838
Prince Edward Island,2021-12-25,m,18–29,12440
Prince Edward Island,2021-12-25,m,30–39,8966
Prince Edward Island,2021-12-25,m,40–49,8976
Prince Edward Island,2021-12-25,m,50–59,10344
Prince Edward Island,2021-12-25,m,60–69,10561
Prince Edward Island,2021-12-25,m,70–79,7364
Prince Edward Island,2021-12-25,m,80+,3160
Prince Edward Island,2021-12-25,Other,0–4,0
Prince Edward Island,2021-12-25,Other,12–17,0
Prince Edward Island,2021-12-25,Other,18–29,0
Prince Edward Island,2021-12-25,Other,30–39,0
Prince Edward Island,2021-12-25,Other,40–49,0
Prince Edward Island,2021-12-25,Other,50–59,0
Prince Edward Island,2021-12-25,Other,60–69,0
Prince Edward Island,2021-12-25,Other,70–79,0
Prince Edward Island,2021-12-25,Other,80+,0
Prince Edward Island,2021-12-25,Unknown,0–4,0
Prince Edward Island,2021-12-25,Unknown,12–17,28
Prince Edward Island,2021-12-25,Unknown,18–29,508
Prince Edward Island,2021-12-25,Unknown,30–39,97
Prince Edward Island,2021-12-25,Unknown,40–49,78
Prince Edward Island,2021-12-25,Unknown,50–59,71
Prince Edward Island,2021-12-25,Unknown,60–69,48
Prince Edward Island,2021-12-25,Unknown,70–79,13
Prince Edward Island,2021-12-25,Unknown,80+,0
Prince Edward Island,2021-12-25,Not reported,0–4,0
Prince Edward Island,2021-12-25,Not reported,12–17,0
Prince Edward Island,2021-12-25,Not reported,18–29,0
Prince Edward Island,2021-12-25,Not reported,30–39,0
Prince Edward Island,2021-12-25,Not reported,40–49,0
Prince Edward Island,2021-12-25,Not reported,50–59,0
Prince Edward Island,2021-12-25,Not reported,60–69,0
Prince Edward Island,2021-12-25,Not reported,70–79,0
Prince Edward Island,2021-12-25,Not reported,80+,0
Nova Scotia,2021-12-25,All sexes,0–4,0
Nova Scotia,2021-12-25,All sexes,12–17,56318
Nova Scotia,2021-12-25,All sexes,18–29,133591
Nova Scotia,2021-12-25,All sexes,30–39,113231
Nova Scotia,2021-12-25,All sexes,40–49,111675
Nova Scotia,2021-12-25,All sexes,50–59,135263
Nova Scotia,2021-12-25,All sexes,60–69,140199
Nova Scotia,2021-12-25,All sexes,70–79,95530
Nova Scotia,2021-12-25,All sexes,80+,47185
Nova Scotia,2021-12-25,f,0–4,0
Nova Scotia,2021-12-25,f,12–17,27675
Nova Scotia,2021-12-25,f,18–29,66982
Nova Scotia,2021-12-25,f,30–39,58600
Nova Scotia,2021-12-25,f,40–49,58261
Nova Scotia,2021-12-25,f,50–59,70171
Nova Scotia,2021-12-25,f,60–69,72683
Nova Scotia,2021-12-25,f,70–79,50221
Nova Scotia,2021-12-25,f,80+,28172
Nova Scotia,2021-12-25,m,0–4,0
Nova Scotia,2021-12-25,m,12–17,28626
Nova Scotia,2021-12-25,m,18–29,66577
Nova Scotia,2021-12-25,m,30–39,54626
Nova Scotia,2021-12-25,m,40–49,53407
Nova Scotia,2021-12-25,m,50–59,65086
Nova Scotia,2021-12-25,m,60–69,67514
Nova Scotia,2021-12-25,m,70–79,45309
Nova Scotia,2021-12-25,m,80+,19012
Nova Scotia,2021-12-25,Other,0–4,0
Nova Scotia,2021-12-25,Other,12–17,0
Nova Scotia,2021-12-25,Other,18–29,0
Nova Scotia,2021-12-25,Other,30–39,0
Nova Scotia,2021-12-25,Other,40–49,0
Nova Scotia,2021-12-25,Other,50–59,0
Nova Scotia,2021-12-25,Other,60–69,0
Nova Scotia,2021-12-25,Other,70–79,0
Nova Scotia,2021-12-25,Other,80+,0
Nova Scotia,2021-12-25,Unknown,0–4,0
Nova Scotia,2021-12-25,Unknown,12–17,17
Nova Scotia,2021-12-25,Unknown,18–29,32
Nova Scotia,2021-12-25,Unknown,30–39,5
Nova Scotia,2021-12-25,Unknown,40–49,7
Nova Scotia,2021-12-25,Unknown,50–59,6
Nova Scotia,2021-12-25,Unknown,60–69,2
Nova Scotia,2021-12-25,Unknown,70–79,0
Nova Scotia,2021-12-25,Unknown,80+,1
Nova Scotia,2021-12-25,Not reported,0–4,0
Nova Scotia,2021-12-25,Not reported,12–17,0
Nova Scotia,2021-12-25,Not reported,18–29,0
Nova Scotia,2021-12-25,Not reported,30–39,0
Nova Scotia,2021-12-25,Not reported,40–49,0
Nova Scotia,2021-12-25,Not reported,50–59,0
Nova Scotia,2021-12-25,Not reported,60–69,0
Nova Scotia,2021-12-25,Not reported,70–79,0
Nova Scotia,2021-12-25,Not reported,80+,0
New Brunswick,2021-12-25,All sexes,0–4,26
New Brunswick,2021-12-25,All sexes,12–17,43537
New Brunswick,2021-12-25,All sexes,18–29,95251
New Brunswick,2021-12-25,All sexes,30–39,82865
New Brunswick,2021-12-25,All sexes,40–49,90990
New Brunswick,2021-12-25,All sexes,50–59,106706
New Brunswick,2021-12-25,All sexes,60–69,113973
New Brunswick,2021-12-25,All sexes,70–79,79562
New Brunswick,2021-12-25,All sexes,80+,40808
New Brunswick,2021-12-25,f,0–4,13
New Brunswick,2021-12-25,f,12–17,21584
New Brunswick,2021-12-25,f,18–29,47375
New Brunswick,2021-12-25,f,30–39,42802
New Brunswick,2021-12-25,f,40–49,47280
New Brunswick,2021-12-25,f,50–59,54524
New Brunswick,2021-12-25,f,60–69,58575
New Brunswick,2021-12-25,f,70–79,41193
New Brunswick,2021-12-25,f,80+,23993
New Brunswick,2021-12-25,m,0–4,13
New Brunswick,2021-12-25,m,12–17,21928
New Brunswick,2021-12-25,m,18–29,47834
New Brunswick,2021-12-25,m,30–39,40063
New Brunswick,2021-12-25,m,40–49,43705
New Brunswick,2021-12-25,m,50–59,52177
New Brunswick,2021-12-25,m,60–69,55384
New Brunswick,2021-12-25,m,70–79,38357
New Brunswick,2021-12-25,m,80+,16807
New Brunswick,2021-12-25,Other,0–4,0
New Brunswick,2021-12-25,Other,12–17,0
New Brunswick,2021-12-25,Other,18–29,5
New Brunswick,2021-12-25,Other,30–39,0
New Brunswick,2021-12-25,Other,40–49,0
New Brunswick,2021-12-25,Other,50–59,0
New Brunswick,2021-12-25,Other,60–69,0
New Brunswick,2021-12-25,Other,70–79,0
New Brunswick,2021-12-25,Other,80+,0
New Brunswick,2021-12-25,Unknown,0–4,0
New Brunswick,2021-12-25,Unknown,12–17,25
New Brunswick,2021-12-25,Unknown,18–29,37
New Brunswick,2021-12-25,Unknown,30–39,0
New Brunswick,2021-12-25,Unknown,40–49,5
New Brunswick,2021-12-25,Unknown,50–59,5
New Brunswick,2021-12-25,Unknown,60–69,14
New Brunswick,2021-12-25,Unknown,70–79,12
New Brunswick,2021-12-25,Unknown,80+,8
New Brunswick,2021-12-25,Not reported,0–4,0
New Brunswick,2021-12-25,Not reported,12–17,0
New Brunswick,2021-12-25,Not reported,18–29,0
New Brunswick,2021-12-25,Not reported,30–39,0
New Brunswick,2021-12-25,Not reported,40–49,0
New Brunswick,2021-12-25,Not reported,50–59,0
New Brunswick,2021-12-25,Not reported,60–69,0
New Brunswick,2021-12-25,Not reported,70–79,0
New Brunswick,2021-12-25,Not reported,80+,0
Quebec,2021-12-25,All sexes,0–4,179
Quebec,2021-12-25,All sexes,12–17,479627
Quebec,2021-12-25,All sexes,18–29,1054236
Quebec,2021-12-25,All sexes,30–39,984151
Quebec,2021-12-25,All sexes,40–49,1011871
Quebec,2021-12-25,All sexes,50–59,1043057
Quebec,2021-12-25,All sexes,60–69,1112566
Quebec,2021-12-25,All sexes,70–79,770657
Quebec,2021-12-25,All sexes,80+,423225
Quebec,2021-12-25,f,0–4,89
Quebec,2021-12-25,f,12–17,235462
Quebec,2021-12-25,f,18–29,524385
Quebec,2021-12-25,f,30–39,494865
Quebec,2021-12-25,f,40–49,505921
Quebec,2021-12-25,f,50–59,521410
Quebec,2021-12-25,f,60–69,565568
Quebec,2021-12-25,f,70–79,405151
Quebec,2021-12-25,f,80+,255080
Quebec,2021-12-25,m,0–4,90
Quebec,2021-12-25,m,12–17,244053
Quebec,2021-12-25,m,18–29,529126
Quebec,2021-12-25,m,30–39,488852
Quebec,2021-12-25,m,40–49,505639
Quebec,2021-12-25,m,50–59,521417
Quebec,2021-12-25,m,60–69,546769
Quebec,2021-12-25,m,70–79,365358
Quebec,2021-12-25,m,80+,168096
Quebec,2021-12-25,Other,0–4,0
Quebec,2021-12-25,Other,12–17,0
Quebec,2021-12-25,Other,18–29,0
Quebec,2021-12-25,Other,30–39,0
Quebec,2021-12-25,Other,40–49,0
Quebec,2021-12-25,Other,50–59,0
Quebec,2021-12-25,Other,60–69,0
Quebec,2021-12-25,Other,70–79,0
Quebec,2021-12-25,Other,80+,0
Quebec,2021-12-25,Unknown,0–4,0
Quebec,2021-12-25,Unknown,12–17,112
Quebec,2021-12-25,Unknown,18–29,725
Quebec,2021-12-25,Unknown,30–39,434
Quebec,2021-12-25,Unknown,40–49,311
Quebec,2021-12-25,Unknown,50–59,230
Quebec,2021-12-25,Unknown,60–69,229
Quebec,2021-12-25,Unknown,70–79,148
Quebec,2021-12-25,Unknown,80+,49
Quebec,2021-12-25,Not reported,0–4,0
Quebec,2021-12-25,Not reported,12–17,0
Quebec,2021-12-25,Not reported,18–29,0
Quebec,2021-12-25,Not reported,30–39,0
Quebec,2021-12-25,Not reported,40–49,0
Quebec,2021-12-25,Not reported,50–59,0
Quebec,2021-12-25,Not reported,60–69,0
Quebec,2021-12-25,Not reported,70–79,0
Quebec,2021-12-25,Not reported,80+,0
Ontario,2021-12-25,All sexes,0–4,0
Ontario,2021-12-25,All sexes,12–17,822936
Ontario,2021-12-25,All sexes,18–29,2114137
Ontario,2021-12-25,All sexes,30–39,1792315
Ontario,2021-12-25,All sexes,40–49,1653987
Ontario,2021-12-25,All sexes,50–59,1832384
Ontario,2021-12-25,All sexes,60–69,1696824
Ontario,2021-12-25,All sexes,70–79,1120485
Ontario,2021-12-25,All sexes,80+,638429
Ontario,2021-12-25,f,0–4,0
Ontario,2021-12-25,f,12–17,401779
Ontario,2021-12-25,f,18–29,1030019
Ontario,2021-12-25,f,30–39,900953
Ontario,2021-12-25,f,40–49,853681
Ontario,2021-12-25,f,50–59,937227
Ontario,2021-12-25,f,60–69,878412
Ontario,2021-12-25,f,70–79,593823
Ontario,2021-12-25,f,80+,375685
Ontario,2021-12-25,m,0–4,0
Ontario,2021-12-25,m,12–17,419534
Ontario,2021-12-25,m,18–29,1077419
Ontario,2021-12-25,m,30–39,887073
Ontario,2021-12-25,m,40–49,797486
Ontario,2021-12-25,m,50–59,892612
Ontario,2021-12-25,m,60–69,816633
Ontario,2021-12-25,m,70–79,525558
Ontario,2021-12-25,m,80+,260061
Ontario,2021-12-25,Other,0–4,0
Ontario,2021-12-25,Other,12–17,882
Ontario,2021-12-25,Other,18–29,2710
Ontario,2021-12-25,Other,30–39,1186
Ontario,2021-12-25,Other,40–49,485
Ontario,2021-12-25,Other,50–59,329
Ontario,2021-12-25,Other,60–69,252
Ontario,2021-12-25,Other,70–79,180
Ontario,2021-12-25,Other,80+,145
Ontario,2021-12-25,Unknown,0–4,0
Ontario,2021-12-25,Unknown,12–17,741
Ontario,2021-12-25,Unknown,18–29,3989
Ontario,2021-12-25,Unknown,30–39,3103
Ontario,2021-12-25,Unknown,40–49,2335
Ontario,2021-12-25,Unknown,50–59,2216
Ontario,2021-12-25,Unknown,60–69,1527
Ontario,2021-12-25,Unknown,70–79,924
Ontario,2021-12-25,Unknown,80+,2538
Ontario,2021-12-25,Not reported,0–4,0
Ontario,2021-12-25,Not reported,12–17,0
Ontario,2021-12-25,Not reported,18–29,0
Ontario,2021-12-25,Not reported,30–39,0
Ontario,2021-12-25,Not reported,40–49,0
Ontario,2021-12-25,Not reported,50–59,0
Ontario,2021-12-25,Not reported,60–69,0
Ontario,2021-12-25,Not reported,70–79,0
Ontario,2021-12-25,Not reported,80+,0
Manitoba,2021-12-25,All sexes,0–4,0
Manitoba,2021-12-25,All sexes,12–17,85498
Manitoba,2021-12-25,All sexes,18–29,201710
Manitoba,2021-12-25,All sexes,30–39,167148
Manitoba,2021-12-25,All sexes,40–49,152578
Manitoba,2021-12-25,All sexes,50–59,151704
Manitoba,2021-12-25,All sexes,60–69,149218
Manitoba,2021-12-25,All sexes,70–79,97382
Manitoba,2021-12-25,All sexes,80+,57101
Manitoba,2021-12-25,f,0–4,0
Manitoba,2021-12-25,f,12–17,42108
Manitoba,2021-12-25,f,18–29,97080
Manitoba,2021-12-25,f,30–39,83797
Manitoba,2021-12-25,f,40–49,76865
Manitoba,2021-12-25,f,50–59,76723
Manitoba,2021-12-25,f,60–69,76124
Manitoba,2021-12-25,f,70–79,51519
Manitoba,2021-12-25,f,80+,34399
Manitoba,2021-12-25,m,0–4,0
Manitoba,2021-12-25,m,12–17,43286
Manitoba,2021-12-25,m,18–29,103545
Manitoba,2021-12-25,m,30–39,82918
Manitoba,2021-12-25,m,40–49,75504
Manitoba,2021-12-25,m,50–59,74882
Manitoba,2021-12-25,m,60–69,73011
Manitoba,2021-12-25,m,70–79,45821
Manitoba,2021-12-25,m,80+,22697
Manitoba,2021-12-25,Other,0–4,0
Manitoba,2021-12-25,Other,12–17,0
Manitoba,2021-12-25,Other,18–29,0
Manitoba,2021-12-25,Other,30–39,0
Manitoba,2021-12-25,Other,40–49,0
Manitoba,2021-12-25,Other,50–59,0
Manitoba,2021-12-25,Other,60–69,0
Manitoba,2021-12-25,Other,70–79,0
Manitoba,2021-12-25,Other,80+,0
Manitoba,2021-12-25,Unknown,0–4,0
Manitoba,2021-12-25,Unknown,12–17,104
Manitoba,2021-12-25,Unknown,18–29,1085
Manitoba,2021-12-25,Unknown,30–39,433
Manitoba,2021-12-25,Unknown,40–49,209
Manitoba,2021-12-25,Unknown,50–59,99
Manitoba,2021-12-25,Unknown,60–69,83
Manitoba,2021-12-25,Unknown,70–79,42
Manitoba,2021-12-25,Unknown,80+,5
Manitoba,2021-12-25,Not reported,0–4,0
Manitoba,2021-12-25,Not reported,12–17,0
Manitoba,2021-12-25,Not reported,18–29,0
Manitoba,2021-12-25,Not reported,30–39,0
Manitoba,2021-12-25,Not reported,40–49,0
Manitoba,2021-12-25,Not reported,50–59,0
Manitoba,2021-12-25,Not reported,60–69,0
Manitoba,2021-12-25,Not reported,70–79,0
Manitoba,2021-12-25,Not reported,80+,0
Saskatchewan,2021-12-25,All sexes,0–4,19
Saskatchewan,2021-12-25,All sexes,12–17,75588
Saskatchewan,2021-12-25,All sexes,18–29,151891
Saskatchewan,2021-12-25,All sexes,30–39,144512
Saskatchewan,2021-12-25,All sexes,40–49,126567
Saskatchewan,2021-12-25,All sexes,50–59,123440
Saskatchewan,2021-12-25,All sexes,60–69,127349
Saskatchewan,2021-12-25,All sexes,70–79,77479
Saskatchewan,2021-12-25,All sexes,80+,50437
Saskatchewan,2021-12-25,f,0–4,9
Saskatchewan,2021-12-25,f,12–17,37437
Saskatchewan,2021-12-25,f,18–29,74496
Saskatchewan,2021-12-25,f,30–39,72372
Saskatchewan,2021-12-25,f,40–49,62842
Saskatchewan,2021-12-25,f,50–59,62269
Saskatchewan,2021-12-25,f,60–69,64094
Saskatchewan,2021-12-25,f,70–79,39939
Saskatchewan,2021-12-25,f,80+,30180
Saskatchewan,2021-12-25,m,0–4,10
Saskatchewan,2021-12-25,m,12–17,38091
Saskatchewan,2021-12-25,m,18–29,77151
Saskatchewan,2021-12-25,m,30–39,71879
Saskatchewan,2021-12-25,m,40–49,63522
Saskatchewan,2021-12-25,m,50–59,60941
Saskatchewan,2021-12-25,m,60–69,63033
Saskatchewan,2021-12-25,m,70–79,37433
Saskatchewan,2021-12-25,m,80+,20230
Saskatchewan,2021-12-25,Other,0–4,0
Saskatchewan,2021-12-25,Other,12–17,0
Saskatchewan,2021-12-25,Other,18–29,0
Saskatchewan,2021-12-25,Other,30–39,0
Saskatchewan,2021-12-25,Other,40–49,0
Saskatchewan,2021-12-25,Other,50–59,0
Saskatchewan,2021-12-25,Other,60–69,0
Saskatchewan,2021-12-25,Other,70–79,0
Saskatchewan,2021-12-25,Other,80+,0
Saskatchewan,2021-12-25,Unknown,0–4,0
Saskatchewan,2021-12-25,Unknown,12–17,60
Saskatchewan,2021-12-25,Unknown,18–29,244
Saskatchewan,2021-12-25,Unknown,30–39,261
Saskatchewan,2021-12-25,Unknown,40–49,203
Saskatchewan,2021-12-25,Unknown,50–59,230
Saskatchewan,2021-12-25,Unknown,60–69,222
Saskatchewan,2021-12-25,Unknown,70–79,107
Saskatchewan,2021-12-25,Unknown,80+,27
Saskatchewan,2021-12-25,Not reported,0–4,0
Saskatchewan,2021-12-25,Not reported,12–17,0
Saskatchewan,2021-12-25,Not reported,18–29,0
Saskatchewan,2021-12-25,Not reported,30–39,0
Saskatchewan,2021-12-25,Not reported,40–49,0
Saskatchewan,2021-12-25,Not reported,50–59,0
Saskatchewan,2021-12-25,Not reported,60–69,0
Saskatchewan,2021-12-25,Not reported,70–79,0
Saskatchewan,2021-12-25,Not reported,80+,0
Alberta,2021-12-25,All sexes,0–4,0
Alberta,2021-12-25,All sexes,12–17,266294
Alberta,2021-12-25,All sexes,18–29,574396
Alberta,2021-12-25,All sexes,30–39,599233
Alberta,2021-12-25,All sexes,40–49,534859
Alberta,2021-12-25,All sexes,50–59,488395
Alberta,2021-12-25,All sexes,60–69,449652
Alberta,2021-12-25,All sexes,70–79,258862
Alberta,2021-12-25,All sexes,80+,139975
Alberta,2021-12-25,f,0–4,0
Alberta,2021-12-25,f,12–17,131105
Alberta,2021-12-25,f,18–29,284688
Alberta,2021-12-25,f,30–39,301120
Alberta,2021-12-25,f,40–49,266268
Alberta,2021-12-25,f,50–59,244352
Alberta,2021-12-25,f,60–69,227593
Alberta,2021-12-25,f,70–79,134406
Alberta,2021-12-25,f,80+,81601
Alberta,2021-12-25,m,0–4,0
Alberta,2021-12-25,m,12–17,135139
Alberta,2021-12-25,m,18–29,289535
Alberta,2021-12-25,m,30–39,298039
Alberta,2021-12-25,m,40–49,268561
Alberta,2021-12-25,m,50–59,244013
Alberta,2021-12-25,m,60–69,222048
Alberta,2021-12-25,m,70–79,124444
Alberta,2021-12-25,m,80+,58359
Alberta,2021-12-25,Other,0–4,0
Alberta,2021-12-25,Other,12–17,0
Alberta,2021-12-25,Other,18–29,0
Alberta,2021-12-25,Other,30–39,0
Alberta,2021-12-25,Other,40–49,0
Alberta,2021-12-25,Other,50–59,0
Alberta,2021-12-25,Other,60–69,0
Alberta,2021-12-25,Other,70–79,0
Alberta,2021-12-25,Other,80+,0
Alberta,2021-12-25,Unknown,0–4,0
Alberta,2021-12-25,Unknown,12–17,50
Alberta,2021-12-25,Unknown,18–29,173
Alberta,2021-12-25,Unknown,30–39,74
Alberta,2021-12-25,Unknown,40–49,30
Alberta,2021-12-25,Unknown,50–59,30
Alberta,2021-12-25,Unknown,60–69,11
Alberta,2021-12-25,Unknown,70–79,12
Alberta,2021-12-25,Unknown,80+,15
Alberta,2021-12-25,Not reported,0–4,0
Alberta,2021-12-25,Not reported,12–17,0
Alberta,2021-12-25,Not reported,18–29,0
Alberta,2021-12-25,Not reported,30–39,0
Alberta,2021-12-25,Not reported,40–49,0
Alberta,2021-12-25,Not reported,50–59,0
Alberta,2021-12-25,Not reported,60–69,0
Alberta,2021-12-25,Not reported,70–79,0
Alberta,2021-12-25,Not reported,80+,0
